VEHIDCODE,ACTUAL_LENGTH,AIR_COEFFICIENT,AIR_DRAG_COEFFICIENT,BITMASK_VEHICLE_INFO,CARGODEF,CARGO_AGE_PERIOD,DUAL_HEADED,ENGINE_CLASS,HEAD_CAPACITY,INTRODUCTION_YEAR,ITEM,LENGTH,LOADINGSPEED,MICS_FLAGS,MISC_FLAGS,MODEL_LIFE,NAME,PASSENGER,POWER,POWER_PER_WAGON,REFIT_COST,RELIABILITY_DECAY,RETIRE_EARLY,RUNNING_COST_BASE,SPEED,SPRITE_ID,TE_COEFFICIENT,TRACK_TYPE,VEHICLE_LIFE,VEHICLE_REGION,VISUAL_FLAG,WAGON_CAPACITY,WAGON_LENGTH,WEIGHT
diesel_Sweden_SJ_V4,6,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1972,item_diesel_Sweden_SJ_V4,6,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_Sweden_SJ_V4),0,620,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,70,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,40,"REGION(NORTHERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,46
diesel_Switzerland_SBB_Am_4_6,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1938,item_diesel_Switzerland_SBB_Am_4_6,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_Switzerland_SBB_Am_4_6),1,2170,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,110,DEFAULT_SPRITE_ID,0.14,CURRENT_TRACK_TYPE,40,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,92
diesel_Tunisia_SNCFT_040_DF,5,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1960,item_diesel_Tunisia_SNCFT_040_DF,5,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_Tunisia_SNCFT_040_DF),1,875,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,100,DEFAULT_SPRITE_ID,0.25,CURRENT_TRACK_TYPE,40,"REGION(AFRICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,62
diesel_Tunisia_SNCFT_040_DJ,5,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1977,item_diesel_Tunisia_SNCFT_040_DJ,5,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_Tunisia_SNCFT_040_DJ),1,700,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,100,DEFAULT_SPRITE_ID,0.28,CURRENT_TRACK_TYPE,40,"REGION(AFRICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,53
diesel_Turkey_TCDD_DH7000,6,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1994,item_diesel_Turkey_TCDD_DH7000,6,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_Turkey_TCDD_DH7000),1,700,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,40,DEFAULT_SPRITE_ID,0.28,CURRENT_TRACK_TYPE,40,"REGION(ASIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,51
diesel_Ukraine_UZ_2TE10Ut,16,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1989,item_diesel_Ukraine_UZ_2TE10Ut,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_Ukraine_UZ_2TE10Ut),0,4560,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,120,DEFAULT_SPRITE_ID,0.15,CURRENT_TRACK_TYPE,40,"REGION(EASTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,276
diesel_Ukraine_UZ_2TE126,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1987,item_diesel_Ukraine_UZ_2TE126,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_Ukraine_UZ_2TE126),0,12000,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,100,DEFAULT_SPRITE_ID,0.2,CURRENT_TRACK_TYPE,40,"REGION(EASTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,460
diesel_Ukraine_UZ_TEP10L,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1964,item_diesel_Ukraine_UZ_TEP10L,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_Ukraine_UZ_TEP10L),1,2290,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,140,DEFAULT_SPRITE_ID,0.13,CURRENT_TRACK_TYPE,40,"REGION(EASTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,129
diesel_Ukraine_UZ_TEP150,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,2006,item_diesel_Ukraine_UZ_TEP150,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),VEHICLE_NEVER_EXPIRES,string(str_diesel_Ukraine_UZ_TEP150),1,4216,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.12,CURRENT_TRACK_TYPE,40,"REGION(EASTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,135
diesel_UK_BR_14,6,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1964,item_diesel_UK_BR_14,6,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_UK_BR_14),0,650,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,64,DEFAULT_SPRITE_ID,0.28,CURRENT_TRACK_TYPE,40,"REGION(NORTHERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,49
diesel_UK_BR_60,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1989,item_diesel_UK_BR_60,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_UK_BR_60),0,3100,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,97,DEFAULT_SPRITE_ID,0.36,CURRENT_TRACK_TYPE,40,"REGION(NORTHERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,130
diesel_UK_BR_66,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1998,item_diesel_UK_BR_66,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),VEHICLE_NEVER_EXPIRES,string(str_diesel_UK_BR_66),0,3298,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,120,DEFAULT_SPRITE_ID,0.32,CURRENT_TRACK_TYPE,40,"REGION(NORTHERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,126
diesel_UK_BR_67,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1999,item_diesel_UK_BR_67,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),VEHICLE_NEVER_EXPIRES,string(str_diesel_UK_BR_67),1,3200,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,200,DEFAULT_SPRITE_ID,0.2,CURRENT_TRACK_TYPE,40,"REGION(NORTHERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,88
diesel_UK_BR_68,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,2014,item_diesel_UK_BR_68,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),VEHICLE_NEVER_EXPIRES,string(str_diesel_UK_BR_68),1,3800,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.37,CURRENT_TRACK_TYPE,40,"REGION(NORTHERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,85
diesel_UK_BR_Class_D3_7,5,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1939,item_diesel_UK_BR_Class_D3_7,5,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_UK_BR_Class_D3_7),0,350,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,32,DEFAULT_SPRITE_ID,0.29,CURRENT_TRACK_TYPE,40,"REGION(NORTHERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,55
diesel_UK_LMS_7051_Diesel_Shunter,4,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1932,item_diesel_UK_LMS_7051_Diesel_Shunter,4,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_UK_LMS_7051_Diesel_Shunter),0,150,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,48,DEFAULT_SPRITE_ID,0.21,CURRENT_TRACK_TYPE,40,"REGION(NORTHERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,22
diesel_Uruguay_AFE_1500,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1952,item_diesel_Uruguay_AFE_1500,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_Uruguay_AFE_1500),1,1500,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,110,DEFAULT_SPRITE_ID,0.18,CURRENT_TRACK_TYPE,40,"REGION(SOUTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,112
diesel_USA_Amtrack_SDP_40F,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1973,item_diesel_USA_Amtrack_SDP_40F,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_USA_Amtrack_SDP_40F),1,3000,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,153,DEFAULT_SPRITE_ID,0.15,CURRENT_TRACK_TYPE,40,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, -3, DISABLE_WAGON_POWER)",,,131
diesel_USA_Amtrak_Charger,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,2015,item_diesel_USA_Amtrak_Charger,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),VEHICLE_NEVER_EXPIRES,string(str_diesel_USA_Amtrak_Charger),1,4400,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,201,DEFAULT_SPRITE_ID,0.24,CURRENT_TRACK_TYPE,40,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,120
diesel_USA_Amtrak_FL9,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1956,item_diesel_USA_Amtrak_FL9,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_USA_Amtrak_FL9),1,1750,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,144,DEFAULT_SPRITE_ID,0.2,CURRENT_TRACK_TYPE,40,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,130
diesel_USA_Amtrak_P42DC_Genesis,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1992,item_diesel_USA_Amtrak_P42DC_Genesis,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),VEHICLE_NEVER_EXPIRES,string(str_diesel_USA_Amtrak_P42DC_Genesis),1,4250,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,177,DEFAULT_SPRITE_ID,0.19,CURRENT_TRACK_TYPE,40,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,134
diesel_USA_AT_SF_EMD_F3,7,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1946,item_diesel_USA_AT_SF_EMD_F3,7,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_USA_AT_SF_EMD_F3),1,1500,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,105,DEFAULT_SPRITE_ID,0.16,CURRENT_TRACK_TYPE,40,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, -3, DISABLE_WAGON_POWER)",,,139
diesel_USA_CNJ_ALCo_GE_IR_Boxcab,4,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1931,item_diesel_USA_CNJ_ALCo_GE_IR_Boxcab,4,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_USA_CNJ_ALCo_GE_IR_Boxcab),1,300,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,100,DEFAULT_SPRITE_ID,0.11,CURRENT_TRACK_TYPE,40,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,61
diesel_USA_GNR_EMD_F3,7,0,,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1946,item_diesel_USA_GNR_EMD_F3,7,LOADINGSPEEDDEF_NONE,bitmask(TRAIN_FLAG_2CC),,45,string(str_diesel_USA_GNR_EMD_F3),1,1500,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,105,DEFAULT_SPRITE_ID,0.16,CURRENT_TRACK_TYPE,40,REGION,"visual_effect_and_powered(VISUAL_EFFECT_DIESEL, -3, DISABLE_WAGON_POWER)",,,139
diesel_USA_Metrolink_EMD_F59PH,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1988,item_diesel_USA_Metrolink_EMD_F59PH,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_USA_Metrolink_EMD_F59PH),1,3200,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,177,DEFAULT_SPRITE_ID,0.22,CURRENT_TRACK_TYPE,40,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,130
diesel_USA_NYC_Baldwin_VO_660,6,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1939,item_diesel_USA_NYC_Baldwin_VO_660,6,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_USA_NYC_Baldwin_VO_660),1,660,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,64,DEFAULT_SPRITE_ID,0.24,CURRENT_TRACK_TYPE,40,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,92
diesel_USA_Pennsylvania_Railroad_RF_16_Sharknose,7,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1950,item_diesel_USA_Pennsylvania_Railroad_RF_16_Sharknose,7,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_USA_Pennsylvania_Railroad_RF_16_Sharknose),1,1600,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,140,DEFAULT_SPRITE_ID,0.16,CURRENT_TRACK_TYPE,40,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, -3, DISABLE_WAGON_POWER)",,,121
diesel_USA_PRR_FM_H_10_44,6,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1944,item_diesel_USA_PRR_FM_H_10_44,6,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_USA_PRR_FM_H_10_44),1,1000,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,97,DEFAULT_SPRITE_ID,0.17,CURRENT_TRACK_TYPE,40,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,109
diesel_USA_Rock_Island_EMC_TA,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1937,item_diesel_USA_Rock_Island_EMC_TA,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_USA_Rock_Island_EMC_TA),1,1200,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,180,DEFAULT_SPRITE_ID,0.12,CURRENT_TRACK_TYPE,40,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,132
diesel_USA_UP_EMD_DDA40X,4,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1969,item_diesel_USA_UP_EMD_DDA40X,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_USA_UP_EMD_DDA40X),1,6600,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,144,DEFAULT_SPRITE_ID,0.19,CURRENT_TRACK_TYPE,40,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,261
diesel_USA_UP_EMD_E8,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1949,item_diesel_USA_UP_EMD_E8,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_USA_UP_EMD_E8),1,2250,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,152,DEFAULT_SPRITE_ID,0.13,CURRENT_TRACK_TYPE,40,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, -3, DISABLE_WAGON_POWER)",,,155
diesel_USA_Western_Pacific_ALCO_S_2,6,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1940,item_diesel_USA_Western_Pacific_ALCO_S_2,6,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_USA_Western_Pacific_ALCO_S_2),1,1000,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,96,DEFAULT_SPRITE_ID,0.15,CURRENT_TRACK_TYPE,40,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,104
diesel_Zimbabwe_Zimbabwe_Railways_DH_1,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1959,item_diesel_Zimbabwe_Zimbabwe_Railways_DH_1,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_diesel_Zimbabwe_Zimbabwe_Railways_DH_1),1,1316,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,89,DEFAULT_SPRITE_ID,0.26,CURRENT_TRACK_TYPE,40,"REGION(AFRICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DIESEL, 0, DISABLE_WAGON_POWER)",,,76
