VEHIDCODE,FILENAMES_EXPECTED,SAVE_TO,VEHID_ID_CATEGORY,VEHID_ID,ENGLISH,WEB,IS_POWERED_UNPOWERED_SUNDRY,IS_WAGON_OR_COACH,TRACK_TYPES,PROPERTIES,FLAGS,GRAPHICS_PROPERTIES,ITEM,NAME,INTRODUCTION_YEAR,DUAL_HEADED,COUNTRY,COUNTRY_CODE,ENGINE_CLASS,CARGODEF,HEAD_CAPACITY,LENGTH,LOADINGSPEED,LOADINGSPEED_VALUE,MODEL_LIFE,PASSENGER,WEIGHT,POWER,SPEED,TE_STARTING_KN,TE_COEFFICIENT_CALC,TE_COEFFICIENT_MANUAL,TE_COEFFICIENT,VEHICLE_LIFE,WAGON_CAPACITY,WAGON_LENGTH,PURCHASE_CARGO_CAPACITY,REGION1,REGION2,REGION3,PURCHASECOST_VALUE,RUNNINGCOST_VALUE,COST_CAT,ROLE,IS_TURBINE,MISC_FLAGS_TRAIN_FLAG_2CC,MISC_FLAGS_TRAIN_FLAG_MU,MISC_FLAGS_TRAIN_FLAG_AUTOREFIT,VISUAL_EFFECT_1,VISUAL_EFFECT_2,VISUAL_EFFECT_3,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_OHLE,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_25KV,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_15KV,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_3KV,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_1500V,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_3RD,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_4TH,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_DUAL,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_NONE,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_OHLE,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_25KV,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_15KV,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_3KV,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_1500V,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_3RD,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_4TH,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_DUAL,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_NONE,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_OHLE,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_25KV,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_15KV,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_3KV,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_1500V,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_3RD,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_4TH,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_DUAL,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_NONE,TRACK_TYPE_MONO,TRACK_TYPE_MGLV,TRACK_TYPE_MTRO,CHECK_ANY_TT,PANTOGRAPH_POSITION,TEMPLATE_ID,TEMPLATE_AMENDMENT_CODE
steam_Australia_South_Australian_Railways_520,Australia_South_Australian_Railways_520,src\Steam,ID_RANGE_STEAM,4101,South Australian Railways 520,https://en.wikipedia.org/wiki/South_Australian_Railways_520_class,False,False,True,True,True,True,item_steam_Australia_South_Australian_Railways_520,str_steam_Australia_South_Australian_Railways_520,1943,0,Australia,AU,STEAM,NONE,0,8,COMMUTER,40,45,1,200.0,2600,112,145.0,0.07390417940876656,0.07,0.074,40,0,5,0,OCEANIA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Heavy Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,TPL_03,A
steam_Australia_NSWGR_AD60,Australia_NSWGR_AD60,src\Steam,ID_RANGE_STEAM,4105,NSWGR AD60,https://en.wikipedia.org/wiki/New_South_Wales_AD60_class_locomotive,False,False,True,True,True,True,item_steam_Australia_NSWGR_AD60,str_steam_Australia_NSWGR_AD60,1952,0,Australia,AU,STEAM,NONE,0,4,COMMUTER,40,45,1,259.0,3500,95,529.8,0.20851782319672227,0.11,0.209,40,0,0,0,OCEANIA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Heavy Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_17,C
steam_Uruguay_AFE_N1_2_6_0,Uruguay_AFE_N1_2_6_0,src\Steam,ID_RANGE_STEAM,4081,AFE N1 2-6-0,https://es.wikipedia.org/wiki/Administraci%C3%B3n_de_Ferrocarriles_del_Estado,False,False,True,True,True,True,item_steam_Uruguay_AFE_N1_2_6_0,str_steam_Uruguay_AFE_N1_2_6_0,1910,0,Uruguay,UY,STEAM,NONE,0,5,COMMUTER,40,45,1,84.5,650,75,0.0,0.0,0.1,0.1,40,0,3,0,SOUTH_AMERICA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Light Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_03,A
steam_Argentina_FCCA_PS11,Argentina_FCCA_PS11,src\Steam,ID_RANGE_STEAM,4096,FCCA PS11,https://es.wikipedia.org/wiki/Locomotora_a_vapor_PS11,False,False,True,True,True,True,item_steam_Argentina_FCCA_PS11,str_steam_Argentina_FCCA_PS11,1930,0,Argentina,AR,STEAM,NONE,0,8,COMMUTER,40,45,1,203.0,1500,160,0.0,0.0,0.08,0.08,40,0,5,0,SOUTH_AMERICA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Express (Universal),False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,TPL_03,A
steam_South_Africa_Harbour_Board_EL_0_4_0,South_Africa_Harbour_Board_EL_0_4_0,src\Steam,ID_RANGE_STEAM,4074,Harbour Board EL 0-4-0 'Little Bess',https://en.wikipedia.org/wiki/CGR_0-4-0ST_1873,False,False,True,True,True,True,item_steam_South_Africa_Harbour_Board_EL_0_4_0,str_steam_South_Africa_Harbour_Board_EL_0_4_0,1873,0,South Africa,ZA,STEAM,NONE,0,3,COMMUTER,40,45,1,8.0,40,16,14.6,0.1860346585117227,0.06,0.186,40,0,0,0,AFRICA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Shunter (Freight),False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,TPL_03,E
steam_Mozambique_Beira_Railway_BR6_F2_Falcon,Mozambique_Beira_Railway_BR6_F2_Falcon,src\Steam,ID_RANGE_STEAM,4078,Beira Railway BR6 F2 'Falcon',https://en.wikipedia.org/wiki/South_African_Class_NG6_4-4-0#Falcon_F2,False,False,True,True,True,True,item_steam_Mozambique_Beira_Railway_BR6_F2_Falcon,str_steam_Mozambique_Beira_Railway_BR6_F2_Falcon,1895,0,Mozambique,MZ,STEAM,NONE,0,4,COMMUTER,40,45,1,20.0,120,30,13.0,0.06625891946992864,0.08,0.066,40,0,3,0,AFRICA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Shunter (Freight),False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,TPL_03,A
steam_Eritrea_Eritrean_Railway_R440,Eritrea_Eritrean_Railway_R440,src\Steam,ID_RANGE_STEAM,4083,Eritrean Railway R.440,https://it.wikipedia.org/wiki/Locomotiva_FS_R.440,False,False,True,True,True,True,item_steam_Eritrea_Eritrean_Railway_R440,str_steam_Eritrea_Eritrean_Railway_R440,1911,0,Eritrea,ER,STEAM,NONE,0,5,COMMUTER,40,45,1,35.0,250,40,48.0,0.1397990388816077,0.14,0.14,40,0,0,0,AFRICA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Shunter (Freight),False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,TPL_03,E
steam_Kenya_East_African_Railway_23,Kenya_East_African_Railway_23,src\Steam,ID_RANGE_STEAM,4088,East African Railway 23,https://en.wikipedia.org/wiki/TR_DL_class,False,False,True,True,True,True,item_steam_Kenya_East_African_Railway_23,str_steam_Kenya_East_African_Railway_23,1923,0,Kenya,KE,STEAM,NONE,0,5,COMMUTER,40,45,1,108.0,1100,75,108.49,0.1023992902178427,0.14,0.102,40,0,3,0,AFRICA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Light Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,TPL_03,A
steam_Kenya_East_African_Railway_21,Kenya_East_African_Railway_21,src\Steam,ID_RANGE_STEAM,4093,East African Railway 21,https://en.wikipedia.org/wiki/TR_RV_class,False,False,True,True,True,True,item_steam_Kenya_East_African_Railway_21,str_steam_Kenya_East_African_Railway_21,1928,0,Kenya,KE,STEAM,NONE,0,6,COMMUTER,40,45,1,94.2,900,65,108.09,0.11696760747190245,0.13,0.117,40,0,3,0,AFRICA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Light Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,TPL_03,A
steam_Zimbabwe_Zimbabwe_Railways_15,Zimbabwe_Zimbabwe_Railways_15,src\Steam,ID_RANGE_STEAM,4098,Zimbabwe Railways 15,https://en.wikipedia.org/wiki/Rhodesia_Railways_15th_class,False,False,True,True,True,True,item_steam_Zimbabwe_Zimbabwe_Railways_15,str_steam_Zimbabwe_Zimbabwe_Railways_15,1940,0,Zimbabwe,ZW,STEAM,NONE,0,4,COMMUTER,40,45,1,179.5,1600,100,190.1,0.10795646532019229,0.1,0.108,40,0,0,0,AFRICA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Heavy Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,TPL_17,C
steam_South_Africa_SAR_GMA_4_8_2_2_8_4,South_Africa_SAR_GMA_4_8_2_2_8_4,src\Steam,ID_RANGE_STEAM,4106,SAR GMA 4-8-2+2-8-4,https://en.wikipedia.org/wiki/South_African_Class_GMA_4-8-2%2B2-8-4,False,False,True,True,True,True,item_steam_South_Africa_SAR_GMA_4_8_2_2_8_4,str_steam_South_Africa_SAR_GMA_4_8_2_2_8_4,1953,0,South Africa,ZA,STEAM,NONE,0,7,COMMUTER,40,45,1,241.3,2500,85,430.0,0.1816528124713527,0.13,0.182,40,0,0,0,AFRICA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Heavy Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,TPL_17,C
steam_Kenya_East_African_Railway_31,Kenya_East_African_Railway_31,src\Steam,ID_RANGE_STEAM,4107,East African Railway 31,https://en.wikipedia.org/wiki/EAR_31_class,False,False,True,True,True,True,item_steam_Kenya_East_African_Railway_31,str_steam_Kenya_East_African_Railway_31,1955,0,Kenya,KE,STEAM,NONE,0,7,COMMUTER,40,45,1,135.2,1650,95,118.32,0.08920977869460579,0.1,0.089,40,0,4,0,AFRICA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Light Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,TPL_03,A
steam_India_Fairy_Queen,India_Fairy_Queen,src\Steam,ID_RANGE_STEAM,4073,East Indian Rly 22 'Fairy Queen',https://en.wikipedia.org/wiki/Fairy_Queen_(locomotive),False,False,True,True,True,True,item_steam_India_Fairy_Queen,str_steam_India_Fairy_Queen,1855,0,India,IN,STEAM,NONE,0,5,COMMUTER,40,45,1,28.0,130,40,20.0,0.072811999417504,0.16,0.073,40,0,0,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Shunter (Freight),False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,TPL_03,E
steam_India_DHR_B,India_DHR_B,src\Steam,ID_RANGE_STEAM,4076,DHR B,https://en.wikipedia.org/wiki/DHR_B_Class,False,False,True,True,True,True,item_steam_India_DHR_B,str_steam_India_DHR_B,1889,0,India,IN,STEAM,NONE,0,5,COMMUTER,40,VEHICLE_NEVER_EXPIRES,1,14.2,100,25,34.47,0.24744799069647241,0.18,0.247,40,0,2,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Shunter (Freight),False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,TPL_03,A
steam_China_China_Railways_H,China_China_Railways_H,src\Steam,ID_RANGE_STEAM,4079,Chinese Eastern Railway Kh,https://en.wikipedia.org/wiki/Sentetsu_Sorii-class_locomotives,False,False,True,True,True,True,item_steam_China_China_Railways_H,str_steam_China_China_Railways_H,1895,0,China,CN,STEAM,NONE,0,5,COMMUTER,40,45,1,102.5,850,70,130.0,0.12928569652669003,0.16,0.129,40,0,3,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Light Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_03,A
steam_Russia_RZD_U,Russia_RZD_U,src\Steam,ID_RANGE_STEAM,4080,RZD U,https://en.wikipedia.org/wiki/Russian_locomotive_class_U,False,False,True,True,True,True,item_steam_Russia_RZD_U,str_steam_Russia_RZD_U,1906,0,Russia,RU,STEAM,NONE,0,5,COMMUTER,40,45,1,126.5,1200,115,87.0,0.07010673145495641,0.13,0.07,40,0,3,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Light Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,TPL_03,A
steam_Russia_RZD_E,Russia_RZD_E,src\Steam,ID_RANGE_STEAM,4085,RZD E,https://en.wikipedia.org/wiki/Russian_locomotive_class_Ye,False,False,True,True,True,True,item_steam_Russia_RZD_E,str_steam_Russia_RZD_E,1915,0,Russia,RU,STEAM,NONE,0,5,COMMUTER,40,45,1,155.0,1600,89,229.08,0.15065601262700995,0.22,0.151,40,0,3,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Heavy Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,TPL_03,A
steam_Israel_Israel_Railways_H,Israel_Israel_Railways_H,src\Steam,ID_RANGE_STEAM,4087,Israel/Palestine Railways H,https://en.wikipedia.org/wiki/Palestine_Railways_H_class,False,False,True,True,True,True,item_steam_Israel_Israel_Railways_H,str_steam_Israel_Israel_Railways_H,1918,0,Israel,IL,STEAM,NONE,0,5,COMMUTER,40,45,1,119.0,1050,85,108.9,0.09328502043019042,0.09,0.093,40,0,3,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Light Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_03,A
steam_Italy_FS_480,Italy_FS_480,src\Steam,ID_RANGE_STEAM,4089,FS 480,https://it.wikipedia.org/wiki/Locomotiva_FS_480,False,False,True,True,True,True,item_steam_Italy_FS_480,str_steam_Italy_FS_480,1923,0,Italy,IT,STEAM,NONE,0,6,COMMUTER,40,45,1,128.8,1500,70,177.4,0.14040052931157834,0.13,0.14,40,0,4,0,SOUTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Light Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_03,A
steam_Italy_FS_691,Italy_FS_691,src\Steam,ID_RANGE_STEAM,4094,FS 691,https://it.wikipedia.org/wiki/Locomotiva_FS_691,False,False,True,True,True,True,item_steam_Italy_FS_691,str_steam_Italy_FS_691,1928,0,Italy,IT,STEAM,NONE,0,6,COMMUTER,40,45,1,144.0,1750,130,145.0,0.10264469362328689,0.1,0.103,40,0,4,0,SOUTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Express (Universal),False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_03,A
steam_Greece_SEK_Lb,Greece_SEK_Lb,src\Steam,ID_RANGE_STEAM,4100,SEK Lb,https://en.wikipedia.org/wiki/SEK_Class_%CE%9B%CE%B2,False,False,True,True,True,True,item_steam_Greece_SEK_Lb,str_steam_Greece_SEK_Lb,1943,0,Greece,GR,STEAM,NONE,0,7,COMMUTER,40,45,1,138.5,1600,75,152.2,0.11202007823741336,0.11,0.112,40,0,4,0,SOUTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Light Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_03,A
steam_Albania_HSH_01,Albania_HSH_01,src\Steam,ID_RANGE_STEAM,4103,HSH 01,https://en.wikipedia.org/wiki/USATC_S160_Class,False,False,True,True,True,True,item_steam_Albania_HSH_01,str_steam_Albania_HSH_01,1951,0,Yugoslavia,YU,STEAM,NONE,0,5,COMMUTER,40,45,1,123.5,1200,80,138.0,0.11390508734786861,0.14,0.114,40,0,0,0,SOUTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Light Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_03,E
steam_Spain_RENFE_242F,Spain_RENFE_242F,src\Steam,ID_RANGE_STEAM,4108,RENFE 242F,https://www.steamlocomotive.com/locobase.php?country=Spain&wheel=4-8-4&railroad=renfe,False,False,True,True,True,True,item_steam_Spain_RENFE_242F,str_steam_Spain_RENFE_242F,1955,0,Spain,ES,STEAM,NONE,0,8,COMMUTER,40,45,1,213.5,3500,122,0.0,0.0,0.11,0.11,40,0,5,0,SOUTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Express (Universal),False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,TPL_03,A
steam_Czech_Republic_CD_5341,Czech_Republic_CD_5341,src\Steam,ID_RANGE_STEAM,4082,ČD 534.1,https://cs.wikipedia.org/wiki/Lokomotiva_534.0,False,False,True,True,True,True,item_steam_Czech_Republic_CD_5341,str_steam_Czech_Republic_CD_5341,1910,0,Czech Republic,CZ,STEAM,NONE,0,7,COMMUTER,40,45,0,132.0,1400,60,195.0,0.15058845334074691,0.31,0.151,40,0,3,0,EASTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Light Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_03,A
steam_Poland_PKP_Ok22,Poland_PKP_Ok22,src\Steam,ID_RANGE_STEAM,4091,PKP Ok22,https://en.wikipedia.org/wiki/PKP_class_Ok22,False,False,True,True,True,True,item_steam_Poland_PKP_Ok22,str_steam_Poland_PKP_Ok22,1923,0,Poland,PL,STEAM,NONE,0,6,COMMUTER,40,45,1,133.0,980,100,123.0,0.0942723781931894,0.06,0.094,40,0,3,0,EASTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Light Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_03,A
steam_Croatia_HZ_11,Croatia_HZ_11,src\Steam,ID_RANGE_STEAM,4092,HZ 11/MÁV 424,https://hu.wikipedia.org/wiki/M%C3%81V_424_sorozat#Megl%C3%A9v%C5%91_424-esek_Magyasz%C3%A1gon_%C3%A9s_Horv%C3%A1torsz%C3%A1gban,False,False,True,True,True,True,item_steam_Croatia_HZ_11,str_steam_Croatia_HZ_11,1924,0,Croatia,HR,STEAM,NONE,0,7,COMMUTER,40,45,1,145.2,1350,90,113.2,0.07947138889590932,0.13,0.079,40,0,4,0,EASTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Heavy Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_03,A
steam_Hungary_MAV_242,Hungary_MAV_242,src\Steam,ID_RANGE_STEAM,4097,MÁV 242,https://hu.wikipedia.org/wiki/M%C3%81V_242_sorozat,False,False,True,True,True,True,item_steam_Hungary_MAV_242,str_steam_Hungary_MAV_242,1936,0,Hungary,HU,STEAM,NONE,0,7,COMMUTER,40,45,1,85.0,618,120,65.0,0.07795166996462194,0.08,0.078,40,0,0,0,EASTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Express (Universal),False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_03,E
steam_Czech_Republic_CD_4590,Czech_Republic_CD_4590,src\Steam,ID_RANGE_STEAM,4102,ČD 459.0,https://de.wikipedia.org/wiki/Klasse_1%E2%80%99D_Liberation,False,False,True,True,True,True,item_steam_Czech_Republic_CD_4590,str_steam_Czech_Republic_CD_4590,1946,0,Czech Republic,CZ,STEAM,NONE,0,5,COMMUTER,40,45,0,143.7,1857,80,200.0,0.14187445954698066,0.2,0.142,40,0,3,0,EASTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Heavy Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_03,A
steam_Poland_PKP_OI49,Poland_PKP_OI49,src\Steam,ID_RANGE_STEAM,4104,PKP OI49,https://pl.wikipedia.org/wiki/Ol49,False,False,True,True,True,True,item_steam_Poland_PKP_OI49,str_steam_Poland_PKP_OI49,1951,0,Poland,PL,STEAM,NONE,0,7,COMMUTER,40,45,1,144.9,1290,100,125.0,0.08793719736413527,0.1,0.088,40,0,4,0,EASTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Heavy Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_03,A
steam_Austria_KKStB_310,Austria_KKStB_310,src\Steam,ID_RANGE_STEAM,4084,KKStB 310,https://hu.wikipedia.org/wiki/KkStB_310_sorozat,False,False,True,True,True,True,item_steam_Austria_KKStB_310,str_steam_Austria_KKStB_310,1911,0,Austria,AT,STEAM,NONE,0,7,COMMUTER,40,45,1,138.0,1885,100,96.39,0.0712006382130036,0.17,0.071,40,0,4,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Light Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_03,A
steam_USA_Southern_Pacific_GS_4_Daylight,USA_Southern_Pacific_GS_4_Daylight,src\Steam,ID_RANGE_STEAM,4099,Southern Pacific GS-4 'Daylight',https://en.wikipedia.org/wiki/Southern_Pacific_GS-4_class,False,False,True,True,True,True,item_steam_USA_Southern_Pacific_GS_4_Daylight,str_steam_USA_Southern_Pacific_GS_4_Daylight,1941,0,United States,US,STEAM,NONE,0,8,COMMUTER,40,45,1,390.0,5500,177,349.85,0.09144253639666484,0.09,0.091,40,0,6,0,NORTH_AMERICA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Express (Universal),False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,TPL_03,A
steam_Ireland_GS_WR_101,Ireland_GS_WR_101,src\Steam,ID_RANGE_STEAM,4109,GS&WR 101,https://en.wikipedia.org/wiki/GS%26WR_Class_101,False,False,True,True,True,True,item_steam_Ireland_GS_WR_101,str_steam_Ireland_GS_WR_101,1866,0,Ireland,IE,STEAM,NONE,0,5,NONE,0,45,0,74.5,650,60,76.4,0.10453652963350643,0.13,0.105,40,0,3,0,NORTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Shunter (Freight),False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,TPL_03,A
